Biyya qabeenya biyyaan ijaarame diiguun Mo'icha miti Mo'ichi karaa nagaa xumuruudha.	1
Ergamtotni mililik asjala wacina ilmaan kadhattu deema TV boqollo dawadha isin harroota.	0
Juntanis Biilxuginanis yeroon ishen iti Badu Amuumadha Oromon yeron ini iti bokkisu Amadha.	0
Fincaan minilik as jalaa bahaa ni ajoftuu.	0
Isiinumitu uttu mootumaa jedheen hin dubanne ananni nagamachissa jarri durriyyedha maale mootumaa mitti.	0
Badisa hamatu dhufe, kan hayyonni oromoo hima turan ni mullate Tokkof tokko oromoon warana ofi jabeeffachu qaba.	0
Abiy biyyaa bulchuu irraa woyannee deebiyuu irraa woyaadha. 	0
motuman oromo ofiin jedhu motuman nanno oromiyaa isan sodaa gudaa wann nafxenaraa qabaniif oromo fiiciisiisa jiran.	0
Abiyyi dabalate anggaa'onni bilxigina hundinu akka biyyarra hin baqanne eegamu qabdi maalif jennan wanta Haga amma ta'ee kana itti gaafatamu qabdi.	0
Abiyii bilashumaa xaraa malee oso tigiray moyateyuu WOB bifaa haraa taeen of ijaraa jiraa yaa namichaa gowaa harkaa kenadhuu.	0
Oromoon qabsoo isa finisuu qabaa hamaa shiftaa kana ofiraa kasuuti gantuufi hatuu iraati of gatuu hin qabuu wari isanbulcha jiraa jedhuu waraa amaraaf falmatuu maalee Kan oromoof falmatuu hin jiruu.	0
Ijolleen keenya gaara mullata, fiiche, arsi irra qabamani deeman, warri haftan wbo faana iriraa, duutanille oromiyyaaf yoo taate kabaja qabdu.  	0
Yaa rabbii nuraa kasii motummaa nama nyataa kanaa yaa allah.	0
Kuulloo bishaan minilik waan makkatef oromoo jibiti bahii as jala rabbi sihaa jibuu.	0
Mililliki fakata namichi barmexxaa issa godhate.	0
Midiyaa kun kan oromo qulqullun qofaati warii maka tataan baha asjalaa.	0
Abyii silaa dutii tiyyaa kaloftee minlkii biraati naa awalla jedhe jetii oduni OPDO kessa batee.	0
Jabadhaa dhugaa ummata keenya ifatti baassa. 	0
Kan qe'e jiraan humna adda Abiy nanno Oromiyyaa iratti bobbasetu lubbu baasa.	0
Kuni shakkii hin qabu bilxiqinaadha kani nufixaa jiru.  	0
Haati booyu arguu caala maaltu qalbii nama cabbasa.	1
Yaa rabii salaphinaa bilxiginaa yeroo dhihotii nuu dhagesisii.	0
Abiyi cubuu ni bekaa silaa binensi kuni.	0
Kaayyoon abiyyii ilmaan oromoo lafarraa fixuudha.	0
Nufi Jiradha oromo koo.	1
WBO waliin dhabadhu Yaa oromoo.	0
Abiy haadhaa hiyyeessa fi ilmaan miskina isaa baleesuufi jirti.	0
Abiyii waan hojii kee argadhuu da'imaan hadha abba jalaa guree.	0
Jabaadhaa qomoo koo.	1
Jiraa jirtuu oromoo jiraa jedhaa kulon haa dhumatuu.	0
Namni oromoo miidhe numa miidhama abiyyiis karaan saakanuma guyyaan asuma deemaa jira.	1
Abiyyii osoma inni saba oromoo fixuuf deemu soddoonni reeffa isaa dhoksiti.	0
Kullo ilman Hadha Male ABBA hin qabnne ilman farsoo.	0
Abiichuun bollaa qotadhuu.	0
Abiyyi itophiyaa fixuu Qaba wallahi.	0
Kuloo yoo dhiraa tataan demaa mee wayanee lolaa califtanii afaan hin baninaa.	0
Yaa rabbii umataa kenaa kaa mana hidhaa kesaa jiraan nufi egi.	1
Umataa bulgu jirtuu kulloo jechuu kotii.	0
manichaatin biyyaa bulchaa jirtuu kun shexaana malee namaa mitii.	0
Uummata Nagahaa Dararuu fi Ajjeesuun Nurraa Haadhaabbatu.	1
Abiy waaqayyoo tesoo iraa jirturaa gadii sihaa gargarchuu.	0
Abiyota kasaye diqalaa matana fayaa hin qabane.	0
dhiiqaa oromootatuu isaa maraachuuf jira.	0
Mootummaa PPtu uummata Oromoo daguuguutti jira.	0
Motummaan jira moo? nuti motummaa isiin jettan hin beeknu kan nuti beeknu garee(mafia group) Finfinnee fi Bahir-Dar keessatti of-ijaartetu jira.	0
Gaafaa amaarri ajjeechaa suukanneessaa Ummata keenya Wallaggaa irratti gochaa turan gabaasaa hin turree amma immoo Nafxanyaaf yaaddoftaanii Mootummatti iyyituu.	0
Abiichu ilmaa abba gaada baaye si jaalana umri dheeradhu.	1
Mootummaa nama nyaatu Oromoo lafaa issa irra dugugguti jiraa.	0
Abiyyi shiftaa biyya fixaaru.	0
Nuti ummata tigrai irraa rakkoo hin qabnuu sirna malee.	1
Abbichuu mootti jabaa hogganaa diina fedheef hin jilbbeeffanne.	1
Jaabadhaa garuu hadaraa oromumaa ijolee manaa hidhaa suudii keessatii rakataa jiranuuf sagalee ta'afii maloo.	1
jabadhuu motti kenyaa.	1
Oromiyaan mootummaa hin qabdu Shiftaa fi ergamtuu malee.	0
Oromoon yeroo kamiyyu calaa yeroon ofeggannoon socha'uu qabuu fi siyasaa sadarka nannoo fi biyyatti jiruu ijaa lamaan ilaluun barbachisuudha.	1
Ummanni Oromoo yeroon tokkommaa ofii jabaffatee Gachana sabaa waliin gurmaa'ee sirna Abiy Ahmed kana mancasee Motummaa ofii ijaaratu amma.	0
Anii motii Gowaa akaa #Abiyii_Ahimad_Alii hin jiruuu Bulguu.	0
Gowwan biyya bulchuu mitti oso dhalatuyuu batee.	0
Aaddara walii galaa ,orommooon yeroo mamakkuu wali galaani alaa galiini jedhaaa woli galaa biyyaa ijaraa.	1
Doomaan Akka Abiy biyyaan bulcha jechuu irra Goonni Akkajowaar hidhaa taa'ee osoo biyya bulchee Gaariidha.	0
diiguu malee ceesiisuu mal dandahaa gurbaa gowwaa matan dudaa mottuma jedhamu kun.	0
Uummata Nagahaa Dararuu fi Ajjeesuun Nurraa Haadhaabbatu.	1
Uamaani oromoo rafe rabbiin sii waliin haa jiraatuu.	1
Jira jirtu ilmaan oromoo jabadhu nimona ilmaan oromoo jabadhu.	1
Kaleessa enyummaa isa osoo beeknee jegnew ye Minilik lij jecha turan har'a Oromoo ta'uu baraan Shanee jedhu Oromoo ofii barii.	0
Bagaa ishoo oromummaa isa jibbe dinnaf hiriree immiyee dhumni ishe kanuma ijoolleen oromoo seenaa irra barachuuf qalbii hin qabdu.	0
Deemii WBO tti makami jedhaa bulee lubbuu keetti deema dubbiin jedhaa.	0
Duraa maa dhaqee qee nafixanyaa wbo wabi Sabaa oromoo fi oromiyaa maa hin jenee dataa isaatti.	0
Biitamtuun juntaa oromoo bakka hin buutu oromon isaa qofaatu hidhatee jira.	0
Diinaf duulun kisaaraa malee bu'aa, hin qabu Kan qalbii qabu irraa barata.	1
Oromoon Oromoo Nyachuu malee waan biraa hin beektan issin.	0
Kanaaf Jenaa #nafxenyaan Dinna Oromootti Kaan Jennuf.	0
Akkanumaan waranattii nifxiif dhumaa jira oromoon rajiidha.	0
Namni oromoo taate, utu hidhata ofirra qabdu gara wbo galanni bilixiginna kana fa'i ya oromoo dhuga utu wbo jabessine amittiin goodon ishe raafame ni gombifamti beeka.	0
Kun ittii xiqqataa lubbuu isayyuu silaa basani bareda gafaa duraa warana amara keessaa hardha maaltuu oromomsee ree.	0
Namni oromoo ta'e mootummaa nafxanyaaf lolo hundi dhumnisaa salphina.	0
Ishoo bagaa kan akaana kun qaalamu qabahuu offii isaatti nafixenyaa jalaa eegee raase.	0
ummata kana wajjin jiraachuu Tasumaa hin ta'u.	0
Xiqoo egadha Abiyii wayaneen ajjestee kan duraa buhee Biyoo erraa debisuu jarumaa kanaa.	0
Nafxanyaan harras borus yoomiyyuu diina keennaa diina keenna edduma argannetti haloo haa baanu yaa oromoo.	0
Itti hin dhaqinaa jarri tun nafxanyaa diina oromootii jennee isin kadhataa turre.	0
Qoorichasati duruumayyuu eenyuutu nafxaanyaaf lolii isaan jedhe.	0
Yoom gaheet ganaa ibiddaan juuntaa waliin bobaatee daaraankee dikee ta'aa durayyuu dhiigaa oromoon jiraachaa turtee hara sirratti barameeraa cufamii taa'i sigahaa.	0
Ijoolleen Badhadhinaa bagaa gamaadani injifaannoon kan Badhadhinaati yoomilee woggaa Haati Oroomo fi Haati itophiyaa dhigaa bohaa turaani haarki taraa wol dhiqaa kunoo.	1
Bayee bareeda waan gaarii ummata biraan ga'aa jirtu galatoomaa.	1
Kamtu kam isin hunduu diinuma oromooti.	0
Baayyee nama gammachisa jabaadha itti fufa jennaan.	0
Mootumman abba irree rabbi nura ha kufisuu uuuuuuuuffffffffffff ba'a nuti ta'e.	0
Mali ya oromo bilxigina duutefis numa bochu isanu gayaran ilman oromo shanee ja'ani fixa olu.	0
Mootummaa jedhanii hongasa isaa fudhachuun nama ajjeesisa!shiftaa nageenya hojjattota eegu hin dandeenye kana waliin hojjachuu dhiisudha.	0
Abiyyii Tigiray Boris nagaa naaf hin kennitu sanyii ishee lafa irra fixuu malee jedhe ganama Fi galgala xiyaaraan haleellaa jiru.	0
Motuumman itoophiyaa juntaa dhabaamsiisa jiraa.	0
Lammii ofii barbadesuuni sirrii mitii tigaray nafxanyaa waan balefatefii qofaa abdana yomuu hin motuu.	0
qeeroo adamsunn akana nama goti jaalaa demtu bilxiginaa tooko tokon guramu qabdi gatamu qabdii iti mudii WBO GATI.	0
Bagga du'e alhmdulillah Kabinefi kaadireen Bilxiginaa Osoo walitti xaragamte gammachu kiyyaa.	0
Bilixiginanii mulumaa bakaa jiritutii rabii isaan haa fixuu inishaallaa.	0
Bulchoonni pp hundi godinaa fi aanaa hundatti dhumuu qabdi akkas malee hin bilisoomnu.	0
Ittii Muddii Dhigaa Oromoo Fi Dhigaa Ilmaani Itophiyaatuu Ittii Iyyaa Jiraa Kanaafii Boqonnaa Dhabaani.	0
qabeenya oromootu achitti guuramee silaa amma immoo balleessuurra osoo oromoodhaf galee gaariidha.	1
Maqaleen baduu qabdii siluuma qabenyaa oromootin ijaraamte.	0
Qabeenyi saamichaan ijaarame xumurrii isaa akkana , isin faanaa jirraa itti muddaa.	1
anii akka kootti oromoo diqaloomee irraan kan baatee oromoo dhugaan dinnisaa guddan nafxaanyaa dha.	0
dhugaa duubaachuuf muumichi minsteera abiyahmed oromoo midhee maalee sabba biiraa midhee hin qabu gaaruu tuuffin inni ormoo tuuffatee dangaa hin qabu naamoota oromoo ta'an hundaa gaanee.	0
mootumma bori ijaaramuu deema jiruu kun kan milki nuu haa ta'u.	1
boru guyyaa ummanni oromoo injifano itti gonfatu waaqayyoo  naagan nu haa bulchu.	1
guyyan boru ummata biyya kenyaaf adda.	1
Shanee oromo dha bilixiginna fi nafixinya tokumma.	0
Nafixinyan wojin jirachuti tigiraye wajin jirachu wayya.	0
Afuuftuu qeerroo Oromoo Girrisaa jechaa turte Gantuu si caalu hin jirtu.	0
Jabadhaa umanii oromo gutun isin wajinn jira.	1
Mee waan fetan gaabbassa namani tokko isin hin dhageefatani.	1
Abbaankee farda minilik harkisaa ture.	0
Atimo farda nafxanyaa AMARA harkisaa jirta.	0
Jabadhaa shanen junta kaleyisa dhiggaa umattaa oromoo tabachudhaf wayane wagga digdami torba gutuu iranfatee wayee barraa dhibaa dhiba tokkof shantama irraa haswaa olitt hin qafatan.	0
Gaafii ummata oromoo deebisufis ta'ee akka deebi'uu fedhiif ka'uumsa hin qabdaan.	0
Ka'i Qeerroo OPDO'n PP si gurguraa jirti Sabboonummaafi faayidaa Oromoo balleessuuf deemaa jirti abashaafi Naafxaanyaa guddisaa jirti.	0
Oromiyaan haa lalisstu ammalle.	1
Abadan akkanatti Oromoo cabsitanii hin jiraattan.	0
Amma Tplf jela qeerron isin baafnaan Ammalle kabira jalatti galtan.	0
Galatooma jabadhaa ummani issin waalin jira.	1
Biillixiginanii kan Amharatii Badhadhiin kan oromottiimiitii Kanii Amharatii.	0
Orommon Ammayu Gabrumma jala jiraa.	0
Nafxanyaa balbala Bantani Waara Angoo gubba issin kaayee Hidha keettani Horriiwan.	0
diinni ummata oromoo inni guddaan tokko isin kana ummanni oromoo sirritti beeka gantuun isin kana walumaan ilaalla.	0
Baay'een itti gamadee Waqayyoon immoo wan yaadde hundaa fixan akka batu abdi qaba ilmaan oromooti illee.	1
Akkam jirta zaak atiifii Amaaneelleen akkasuma ummanni Oromoo hundinuu nuuf guddadhaa isiniin jedha dagaagaa Rabbiin oliin nu haa deemu.	1
Amnee badhaasoo yaa inttala sikkoof manddoo oromtittii saboonttu sabaa jabaadhuu Rabbiin siwaliin haajiraatuu.	1
Jabaadha kun waan gaaridha.	1
waaqayyoo sii gargaruu bareeduu koo.	1
Carraa gaarii isiif hawwina.	1
Caraa garii.	1
Fuuldurri kee gammachuudha.	1
Oromoo walitti fiduuf hojjachuu keetiif galatoomi.	1
Oromoon hedduu sirraa eega.	1
Gamtaa uumuu Oromoof gatii kennuu keetiif galatoomi.	1
Oromoon bakka hundaa nama haa qabaatu.	1
Carraa gaarii sii haa qaqqabu jabaadhu jabdu too Rabbiin sii haa gargaaru.	1
Bayye gaariidha bayye bareduu.	1
Oromon nama akkana qabachuun bayyee nama gammachiissa.	1
Rabbiin budda mililiikk sirra haa qabu dhugaa rabbii.	0
Baagaa teenaa taatee oromoo gamaadaa gaallatoomaa.	1
Adaraa Yaa Oromooko yoo dhagaa waliif darbachuu dadhabde dhagaa walitti hin darbin.	1
Carraa gaarii hawweeraaf.	1
Oromon qawee malee itiophiyaa keessaati kabajaa argatuu Gurbaa qawee furamataa nuu tayaa malee falii bira jiruu diyasaa boranaa qawee qeerroo hidha chisuu irraa jirta amaa yeroo amaa.	0
Moottummaan Abiyi Ahmed Shororkeesadha.	0
uummani Oromoo wallaggaa bahaa aannaa kiiramuu keessa jiru hidhattoota amaaraan dhumaa jira.	0
Tarsiimoon Abiy Oromoo ajjeesaa harmee Oromoo boochisaa Oromoon boohicha keessaa bahuu qaba kijiba jedhu lallabuu hojii taassifate.	0
Oromoo ajjeesaa Oromoo boochisaa mataa gadi qabachiisuun tarsiimoo Abiyyiti.	0
Oromoon akka waan Abiy muuduuf qabsaahee fakkeesse.	0
Waan Abiy jedhe dirqiin fudhachiisuuf lola labse.	0
Jabaa keenyaa nuf jabadhuu.	1
dhuni abiyoti abiyoti ajeesani lafa irra harkisu yero dhiyotii.	0
Abiy dinaa oromooti.	0
maqaa oromottin oromoo ajessa rabbin issin ha baalessu.	0
biltsiginna ni salpahati.	0
ammalle jabadha.	0
rabbin issin haa gargaruu.	1
mottuma kana qabanni achi kessa darbachudha nutti issa hin fialane.	0
dhugaa kessan jabadha oromoon tokkumma.	1
mottuma ummattin hin filattin mottuma abba hiretti.	0
Wa'ee mottuma nafaxenya kan iti mudii.	0
abichuu dhigaa oromoo mali si godha laata nu nyaate nu fixe.	0
Yeroon amma keassa jirru kun yeroo abbichuu cinaa dhaabbannee diina keessaf alaa ofirraa qolannuudha.	1
Namni Oromoo maqaa dhahu Oromoo jedhee bahe.	1
Oromoof jiraachuu eebbifamuu.	1
Kabajaan Oromoo hunda caala.	1
Jiraadhu.	1
Gotiiti oromoo carraa garii nuf qabadhuu carraan kee carraa oromoo hundatii nuf jabadhuu jajjabee intalaa.	1
Oromoon tokkummaan shanee otu hin jinne WBO wajjiin dhabatee salphina as deema jiruu jalaa of baasun ama yeroon isa.	0
Wari abiyii gutuman gututii kulodhaa yon jedhee mal jetuu isin.	0
Moottummaan AbiyiAhmed Shororkeesada.	0
Darbuun rakkoo hin qabu Gaafiileen yeroo ammaa hawaasa keessa akka ijooti ka'aa turan furanii argamuudha.	1
Abiyyiin biyyaa itophiyaa jedhamtu tana dirree lolaa godhuu malee biyya nagaaya godhuu hin dand'us dand'uufiis hin ta'u.	0
uummani Oromoo wallaggaa bahaa aannaa kiiramuu keessa jiru hidhattoota amaaraan dhumaa jira maaloo nu gabaasaa.	0
Tarsiimoon Abiy Oromoo ajjeesaa harmee Oromoo boochisaa Oromoon boohicha keessaa bahuu qaba kijiba jedhu lallabuu hojii taassifate.	0
Oromoo ajjeesaa Oromoo boochisaa mataa gadi qqbachiisuun tarsiimoo Abiyyiti.	0
Jabaa keenyaa nuf jabadhuu.	1
Mootummaan yoo jigaa geetu martummaatu itti bayyata.	0
Oroomo koo Bagaa kessaan ta'ee Alahamduulila.	1
Mootumma oromo jaweee male ka bira hin benu.	0
mottuman amma jiru kun diina Oromoo tokkoffaa dha.	0
Oromoo wajjiin Morka lixee jira Oromoon nagaa akka qabaatu fedha takkaahuu hin qabu.	0
Oromoo irraa kan kahe qootee bulaa oromoo dachee irraa akka dhabamu fedha.	0
Jabadhuu oromoo.	1
dhugumaa keeti kunii motumaa abaa iretii malee wani garii godhee mitii.	0
Baay'ee namatti tola.	1
Hin dubaatin abiyyi ahimad waan dubaatuu hin qabduu atii gaantudhaa ummaataaf hin tahu ofi hin tahu.	0
Ummata biyya keenya nuwaliin cunqurfame waliin itohpiyaa ni ijaarra.	1
Oromoon Oromoo ajesuu caala maltu namaa gadisisa.	1
yaa Allaah Abiyoota bulguu nurraa kaasii.	0
Bilxiginaani inumaa salpataa jirti.	0
Nafxaanyaan haangaa yoomiitii nu ajeessaa jiratii.	0
Oromoon Oromoo ajesuu caala maltu namaa gadisisa nu fixe mottuman abba hire kun!!.	0
Abiyyiin biyyaa itophiyaa jedhamtu tana dirree lolaa godhuu malee biyya ngy godhuu hin dand'us dand'uufiis hin ta'u.	0
Diqalan maali bulchuu dadetii biyya balese badudhafi dema jira rabbin Sarif Sanyii isa haa balesuu maqa rabbitiin haa salphatu innii rabbin gudina saree isa haa godhuu.	0
Oromoo ajjeesaa Oromoo boochisaa mataa gadi qabachiisuun tarsiimoo Abiyyiti.	0
Abiy dinaa oromooti haras borris.	0
yaa oromoo booyicha kessa bahi ka'ii sirna mootummaa abbaa irre yokan bineensa nama nyaatu offira buqisi.	0
abiy yoo du'e malle biyyatti balesi hin dhisu.	0
Jabduu koo umurii dheraa nu jiradhuu.	1
WBO jabeessu qabnaa waan dendeennen bira dhaabachu qabna Rabbiin Oromiyaa haa bilisoomsuu.	0
Abdi oromoooo wbo qofa.	0
Gotitii Oromoo jiradhuu.	1
Jiradhaa Oromoo koo.	1
Jabaadha walumaan jirra.	1
Rabbiin isin haa gargaru.	1
Wbo cinaa dhaabbatun dirqama koti.	0
WBO KOO ABDII OROMIYAA ISSIN QOFA.	0
juntaan ni kufaa, bandaan itti aanee kufaa Badhaadhinni biyyaas ni dhufa.	1
kan oromo gane nisalphata malee takkaa milkaayee hinbeeku.	1
Kana kuno oromuman gotumman jagnumaan abshalummaan tokummaan sabbonummaan biyaf jitachun aka badhadhinati iree tokkon.	1
Gabaabumatti Nuti Nama Hin morminu kayyo male oromoon wan Argate hinqabu kalessalle hardhalle.	0
Oromoo juntaa deeggaruu arguu caala maaltu nama qanneessa.	1
Nuti Uummanni  ithophiyaa Paartii Badhaadhinaa wajjin juntaaf Deggartootashee ni Awwalla Abjuusaan qaba.	1
mottumaan bilxiginaa kun nurra badu male falla hin qabnu!.	0
Yaa ummata balaaa yaa sabaa oromoo kutaa kutta gutuu kan as jalaa jirtaan hudii wallaggaf sagalee tahaa oboleewwan keessantuu dhumaa jiraa!!!.	1
Maaf midhamuun wallagga kun takaa isiinitti hin dhagahamuu yoo sagalee tataanif maal qabaa silaa yeroo kun kan kolfaa osoo hin tanee kan gaddatii mana tokko keessa namaa sagal dhabnee.	0
Dhugaa jetee Galatoma kee Oromiyaafi Bilisummaa inshaallaa yaa rabbii.	0
Kuulloo Maqaa jimmaatiin as jalati didiguuf Deebii hin keninaa Oromoonko.	0
Dhuga dha jechii gari dhaa.	1
Umaata wollittii naquu dhisaa.	1
Abdii komiyaa baga nagayan dhufte.	1
Har'an argee dhugaa nama cimaadha.	1
Daangaa Oromiyaa osoo hin ta'iin uummata oromoorratti jumuulaan fixuuf adeemsifamaa jira malee daangaa irratti miti jecha gabaasa kee sirreessi yaa namanaa.	0
Shakkii maal qabare dhugaa dirree jiru falli jiru ummanni oromo xiqqa guddaa dhiira dhalaa osoo jenne gamtaan ka'e hidhatee lolu qaba Hanga yoomitti qe'ee kenyarratti boonya.	0
Ilma abba jifaar nu jiradhuu Baanddotaa fi goftaa hisaanif guura hin qabnu.	1
Abiyyin yoo kana hundaa argate itophiyaa guttuu fixxudhaf ta'a kaa.	0
Yaa oromoo waan badii dhiisaa waan jijjiiramaa fi haqaa barreessaa namtichi homaa hin balleessinee.	1
Abiyi diroonii dhisii osoo kameraa #WOB Fi juntaa ittin qabuu bitee moohuu hin danda'u sababni isaa samuu isaa Awaalee qaamaanii adunyaa irraa ta'ee Ethiopia hiyyuummaan fixa jira abiyi samuu amaraatin deemaa waan ta'eef namni Gabrummaa samuu qabuu yoomillee garbaa yoomillee hin bilsoomuu.	0
Biyyii midhaan nyaataan of hin dandeenye yeroo diroonii waraanaa bituuf yaalu arguu irra waanti nama qaanessu hin jiru ayi carraa immiyyee xoophiyaa.	0
Waan Gaarii gootan.	1
Abiichuun goota fi mumiicha itiyoophiyaati Ameerkaafiyuu hin jilbiifanee isiin wara diiyspoora postii kessan sirreefadha iyyuun bu'a hin qabu gara misoomati.	1
Abiy Ahmed diroonis bitee dhiise Yakka hojjatef itti gaafatama jalaa bahuu hin danda'u.	0
Abiichuu ilmii oromoo waan bayyee hojeeta wagaa shaan qaba junta ammala itti tahe bochii bandaa faan kan ilma abba gadda kan isa rabii irrayii nagati bula.	1
Seenan isin dagatu wanta saba kenyaratti rawata jirtan ilman Tplf kana dhukke isinirra kasna.	0
kan biraatti quba hin qabina kijjibni keessan nu nuffisiseera yeroo Oromoon biyya bulchutti Naannoo ofii bulchaa jirutti Oromoon midhame jedha booyuun eennuun gowoomsuuf.	0
Diinni Uumata Oromoo kan yeroo ammaa Oromoo qofa.	0
Otoo oromoon tokkoome naafxanyaa miti afrika injifata.	0
kanaafu kan nu ajjeesise tokkummaa dhabuu keenya ammayyu.	1
Yeroo godina tokko fixan innikun cal jedhee ilaalutu duguugii saanyiitif nu saaxilee yaa oromoo tokkuuman haaqabsoofnu.	0
Ganaa abiyyi Ahmed waraanni isaa killo afur keeysa gadi baasee ummata oromoo fuundaratti rasaasan isa ciccira dhiigni saba kana akkanatti malee hin deebi'uu.	0
Mootummaan itophiyaa Abiyoot Kaasahuun WBOtu bosona keessa Jiraachaa jira jechuun mukkeen fi bosona mancaasaa jira.	0
Motummaa hin qabduu oromiya cundhuraa balaa nuu saxilee banne oromoo offi irraa haa buqifnuu belaafi dhebuu maafi oromiti garmamaa rakko motummaa irrati xiyefadhaa.	0
Mashalla mashallah tabarakallah rabbiin isiniraa haajalatuu jajabadha haalumaa kanani ittifufaa fufaa  GALTOMAA.	1
Warii Abiyii Moottuummaa jetanii lafa dhitan rakkina ummataa boran mudatee kana irraa hin hubatan jedhe yada.	0
Oromoon hangaa wbo jabefattee waranaa gahaa godhattuu boohicha hin dhiistuu amma kan loonii itii dhiisaa lubbuu namaatif dirqamaa Wbo jabeesaa.	0
Oromoo Boyuma dhisuu qaba hama yeroo iti Bonyuu Mitii wani qabanu WBO gagaruu qeroo Biyyaa kessa hidhachisuu Qabanaa.	0
Gara isa hundumaa gochuu danda'uu gara waaqayyotti iyyuudha Amantii guutuudhaan furmaanni kana qofa Kalas.	1
Uummanni Amaaraa Hundi hidhachuu akka qabuuraha kan akkekachiiseef kan hidhachiise Mootummaa federaalati.	0
Du'aale uummata Oromoo irratti raawwachaa jiro kana uummanni ba'een jigjigana maad hin balaleffatu KFOn maaf waamicha hin godhu.	0
Oromiyaan akka odaatti bal'achaa fi dagaagaat jirti.	1
Uummata Itiyoophiyaatiif Jiraachuuf Abjuu nutti ta'ee jira waaqayyo biyya kanaaf dhugaa haafidu.	1
Kan Uummata ficcisisa jiru qaama mootummaa fi Mootummaa dha.	0
Ameerikaa jiraattef hin bilisoomtu gabri eessattuu gabruma.	0
Nuti waaqa jalatti uummata keenyaa Fi wbo malee abdii hin qabnuu ummanni keenya adaraa oromummaa nuuf birmadhaa.	0
Motummaa hin qabduu oromiya cundhuraa balaa nuu saxilee banne oromoo offi irraa haa buqifnuu belaafi dhebuu maafi oromiti garmamaa rakko motummaa irrati xiyefadhaa.	0
Abiyoot kasayee waraana isaa waan qallabu dhabee jira kanaaf waraanni isaa gadi yaa'ee saba oromoo qalatee soorachaa jiraa.	0
Kuni mootummaa ta'ee harreewwan wahiitii jaratiin hattuudha saamtuudha faraduudha abbootii hoongeeti.	0
Warii Abiyii Moottuummaa jetanii lafa dhitan rakkina ummataa boran mudatee kana irraa hin hubatan jedhe yadaa.	0
Oromoon hangaa wbo jabefattee waranaa gahaa godhattuu boohicha hin dhiistuu amma kan loonii itii dhiisaa lubbuu namaatif dirqamaa Wbo jabeesaa.	0
Oromoo Boyuma dhisuu qaba hama yeroo itti Bonyuu Mitii wani qabanu WBO gagaruu qeroo Biyyaa kessa hidhachisuu Qabanaa.	0
Abiyoot kaasayee kaayyoon isaatu akka oromoon badu barbaada yoom rakkoo ummata oromoo hiika rabbiin isaa haadarbatu.	0
namni akka JM dhimma jirenya isa dhisee dhimma oromoo irratti xiyyeffate ummata walitti qabuu argachu dadhabne rajidha.	0
Oromon saba du'aa tahun hedu abiyn beke tufi oromora qabu heduu garsisat jiraa iliman oromo ajesaa hidhaa.	0
Woraanni Abiy Booranatti mana hidhaatii baasaa ilmaan Oromo Booranaa guyyaa adiin ajjeesan bonni ammoo qabeenna isaanii fixaa jira.	0
Rabbi ummataa kenyaa nuufi birmadhuufi rakko lammii koo bakka hundaa yaa rabbii nuu Birmadhuufi.	1
yaa rabbi uummata kee bakka hundatti rakkataa jiru kana hunda rakkookeessaa nubaafadhu.	1
Waqayyoo biyyaa keenyaaf ha araramuu Laphee yadduu nufaa Keenu.	1
Oromoo Boyumaa dhisaa Addaraa Wani dadesani Waranakee WBO jabefadhaa.	0
Motumaan oromoo rabbii qofaa oromoon Yomiiyyuu Motumaa hin qabduu kana bekuu qabduu Wbo jabeesaa.	0
Dhugaa oromoon mootumaa hin qabduu.	0
Oromon motumaa hin qabduu rabbii malee.	0
Motummaan mal godhaa robbaa robsuuf camsuu Arkaa rabbiiti.	1
Jabaadha oromiyaan isn malee abbaa biraa hin qabduu jabaadha.	1
yaa rabbii yomuma du'aa abiyyi naa dhagesifta yaa rabbii.	0
Lubbuu namaa akka bineensaatti cafaqanii yeroo hunda ajjeesan kun waan salphaa miti.	0
Yaa Rabbii birmadhuf ummataa kenyaa kan Rakkata jiruu kanaf.	1
Kuloo ijolee minilik mal barbaddaan.	0
Oromoon Mootummaa hin qabuu.	0
Motumaa itophiyaan Gachenii Isaa Kuloo dhaa Kuloo jabachuu qabdii.	0
Kulloo as jalaa jirtuu mee harka basaa buchuloota koo.	0
Abiyyii Rip yeroo gababduu keesattii.	0
Jabaadha dhugaa oromoo rabiin ni bassaa.	1
Abichuun Itiyopiyaa miti afrikaa bulchuu dandaa'a.	1
Oromiyaaa Rabbii qofaa qabdii oroomoo ufii Tahee ufii Gargaruu.	0
Wallaahi wanii Akkaa Beellaa namaa midhuu hin jiruu.	1
Oromoo tokkumma jabessa bohuu mitii gandumman woliinqeqena maloo.	1
Badhaadhina paartiin jedhamu hin jiru! Bilxiginnaa.	0
OPDOn bakka buutota Amaraati.	0
Oromo oduu dhisatee katee qawee hidhachuu qabadii.	0
Yaa rabii kuloo tan fixii nasuu namaa hin qabuu.	0
Guyyati abiy waranaf miliyoon dhibaa saddet bassa qabenya biyya fixe ilam abba ajjeessee kunii ilma imiyee minliki kan.	0
Yaa raabbii kiyyaa ummataa kenyaa birmadhuuf ya motiii.	1
Yaa oromo ko wan toko jellaa mureen siinittii himma Ethiopian wan dhiigaa miskiinnatiin ijaramtteef halkaaniif Guyaa yo hojaattees esayuu gahuu hin dandeesuu kanafuu oromon Kayyosaaraa sokondii tokoof dhabachuu hin qabuu Qabsosaa qofaa jabeefaa chuudhaa oromon.	0
